abstract-quality;['osobnost', 'osobnosti'];Osobnost se v psychologii vymezuje z hlediska tří aspektů, statického, dynamického a společenského : je to „individuum, chápané jako integrace k seberealizaci v interakci se svým prostředím.“ Podle G. Allporta je to „dynamické uspořádání těch psychofyzických systémů jednotlivce, které určují jeho jedinečné přizpůsobování se prostředí.“ Osobnost je soustava vlastností, charakterizujících celistvou individualitu konkrétního člověka, zaměřeného na realizaci životních cílů a rozvinutí svých možností ve společnosti.
abstract-region;['tenzor', 'tensor', 'tenzory'];Tenzor je v matematice objekt, který je zobecněním pojmu vektor.
abstract-region;['polynom', 'mnohočlen', 'kořen polynomu', 'nulový polynom', 'násobnost kořene', 'polynomy', 'stupeň mnohočlenu', 'stupeň polynomu', 'multinomické', 'polynomické', 'polynomické funkce', 'polynomický', 'polynomů'];Polynom je výraz ve tvaru p = ∑ i = 0 n a i x i = a 0 + a 1 x + a 2 x 2 + ⋯ + a n x n {\displaystyle p=\sum {i=0}^{n}{a {i}x^{i}}=a {0}+a {1}x+a {2}x^{2}+\cdots +a {n}x^{n}},kde a n ≠ 0 {\displaystyle a {n}\neq 0}.
abstract-region;['limita', 'konečná limita', 'konvergence posloupnosti', 'nevlastní limita', 'vlastní limita', 'bod akumulace', 'limit', 'omezit bod'];Limita je matematická konstrukce vyjadřující, že se hodnoty zadané posloupnosti nebo funkce blíží libovolně blízko k nějakému bodu.
abstract-region;['kvadratická funkce', 'kvadratické funkce', 'kvadratický polynom'];Kvadratická funkce je taková funkce, jejíž hodnota se mění úměrně druhé mocnině nezávislé proměnné.
abstract-region;['dvojčlen', 'binom', 'binomický', 'dvojčlenů'];Dvojčlen nebo binom
abstract-region;['operand', 'operandy'];Operand je v matematice název pro vstupní hodnotu matematické operace nebo operátoru.
abstract-region;['náhodná veličina', 'náhodná proměnná', 'diskrétní náhodná proměnná', 'jednoduchá náhodná veličina', 'náhodné veličiny', 'náhodný variate', 'pravděpodobnost variabilní', 'stochastické proměnné', 'variate'];Náhodná veličina je libovolná veličina, kterou je možné opakovaně měřit u různých objektů, v různých místech nebo v různém čase a její hodnoty podrobit zpracování metodami teorie pravděpodobnosti nebo matematické statistiky.
abstract-region;['vektorový součin', 'kříž produkt', 'produkt vektoru'];Vektorový součin je v matematice binární operace vektorů v trojrozměrném vektorovém prostoru.
abstract-region;['nejmenší společný násobek', 'nsn', 'lcm', 'nejnižší společný násobek'];Nejmenší společný násobek několika daných čísel je nejmenší kladné celé číslo, které je celočíselným násobkem všech daných čísel.
abstract-region;['fourierova řada', 'fourierovy řady', 'fourierova analýza', 'fourierův integrál', 'fourierův koeficient', 'fourierův rozvoj', 'fourierovy koeficienty'];Fourierova řada je pojmenována po francouzském fyzikovi a matematikovi Josephu Fourierovi.
