activity;['အီရန်-အီရတ်စစ်ပွဲ'];အီရန်-အီရတ် စစ်ပွဲ (၁၉၈၀-၁၉၈၈)
activity;['ကရစ်ကက်'];ရိုက်တံများဘောလုံးများနှင့်ကစားရသော အသင်းလိုက်ကစားနည်း
activity;['တိုက်ကွမ်ဒို', 'တိုက်ကွမ်းဒို'];ကိုရီးယားနိုင်ငံမှ ကိုယ်ခံပညာ
activity;['လူမှုရေးရာ ပညာ', 'လူမှုရေး'];လူလောက၌ဖြစ်ပျက်လျက်ရှိသော အကြောင်းအရာများကို ကြောင်းကျိုးဆက်စပ် သိရှိနားလည်ထားမှသာ လူ့ဘဝကို ရကျိုးနပ်မည်။လူ့လောကအကြောင်းကို လေ့လာဆည်းပူးခြင်းအတတ်ကို လူမှုရေးရာပညာ ဟုခေါ်သည်။
activity;['ခရူးဆိတ် စစ်ပွဲများ', 'ကရုဆိတ်စစ်ပွဲ', 'ကရူးဆိတ်စစ်ပွဲများ'];ခရူးဆိတ်စစ်ပွဲ
activity;['ကျား-မ ပညာရေး'];ကျားမအတူတကွ သင်ကြားသော ပညာရေးစနစ်
activity;['စပိန်ရေတပ်ကြီး'];၁၅၈၈ ခုနှစ်တွင် အင်္ဂလန်နိုင်ငံအား တိုက်ခိုက်ရန် ရည်ရွယ်ဖွဲ့စည်းထားသော စပိန်သင်္ဘောအုပ်စု
activity;['ပဋိသန္ဓေ တားဆီးခြင်း', 'သားဆက်ခြားနည်းများ'];လူသားများ ကိုယ်ဝန်ဆောင်မှုကို တားဆီးသော နည်းလမ်း
activity;['စာရင်း'];အမျိုးအမည်၊ အရေအတွက် ကို အစဉ်လိုက် စီထားသောစုစည်းမှု
activity;['ဆေးဆိုးပန်းရိုက်ခြင်း'];ပုံနှိပ်ပညာ
activity;['စီမံခန့်ခွဲခြင်း'];စီမံခန့်ခွဲရေး
activity;['ခေါင်းဆောင်မှု'];တဦးတယောက်စီဖြစ်စေ၊အဖွဲ့လိုက်စီဖြစ်‌စေ အသင်းအဖွဲ့၊အုပ်စု တခုလုံးအပေါ် ထိရောက်စွာဖြင့် အုပ်ချုပ်နိုင်မှုအရည်အချင်းကောင်းပညာ
activity;['ကရေးဆီးတိုက်ပွဲ'];နှစ်တစ်ရာစစ်ပွဲအတွင်း အင်္ဂလိပ်တို့ အနိုင်ရရှိသောတိုက်ပွဲ
activity;['လက်ဖက်'];လက်ဖက်ရည်နှင့် လက်ဖက်သုပ်တွင် ထည့်သော စားစရာ
agentive-figure;['ကူကလပ်ကလန်', 'ku klux klan'];အမေရိကန်နိုင်ငံရှိ လူဖြူလျှို့ဝှက်အသင်း
agentive-figure;['ကမ္ဘာ့ဘဏ်', 'အပြည်ပြည်ဆိုင်ရာ ပြန်လည်တည်. ဆောက်ရေးနှင့်ဖွံ့ဖြိုးရေးဘဏ်', 'ပြန်လည်တည် ဆောက်ရေး နှင့် ဖွံ့ဖြိုးရေးဆိုင်ရာ ဘဏ်', 'အပြည်ပြည်ဆိုင်ရာ ပြန်လည်ထူထောင်ရေးနှင့် ကြီးပွါးရေး ဘဏ်'];အပြည်ပြည်ဆိုင်ရာ ငွေကြေး အဖွဲ့အစည်း ကမ္ဘာ့ဘဏ်အုပ်စု၏ အစိတ်အပိုင်းဝင်
agentive-figure;['ယူနက်စကို', 'unesco', 'ကုလသမဂ္ဂပညာ၊ သိပ္ပံနှင့် ယဉ်ကျေးမှုအဖွဲ့'];ကမ္ဘာ့အမွေအနှစ်‌နေရာ
agentive-figure;['နာဆာ', 'nasa', 'အမျိုးသား အာကာသနှင့် လေကြောင်း ဦးစီးဌာန'];owner=golemhero
agentive-figure;['စီအိုင်အေ', 'cia', 'central intelligence agency'];အမေရိကန်ပြည်ထောင်စု၏ ဗဟိုထောက်လှမ်းရေးအဖွဲ့
agentive-figure;['အကယ်ဒမီ', 'တက္ကသိုလ်'];အဆင့်မြှင့်ပညာ သင်ကြားရာဌာန
