abstract-region;["serje ta' fourier", 'l-espansjoni ta fourier', 'l-koeffiċjenti ta fourier', 'serje fourier', "serje ta 'fourier"];Fil-matematika, serje ta' Fourier hi rappresentazzjoni ta' funzjoni perjodika permezz ta' somma ta' funzjonijiet perjodiċi tal-forma
activity;["battalja ta' verdun", "battalja ta 'verdun", 'verdun'];Il-Battalja ta’ Verdun li damet sejra għaxar xhur kienet fost l-itwal battalji u b’telf enormi ta’ suldati.
activity;['futbol', 'assoċjazzjoni tal-futbol', 'soccer', 'fil-ħin tal-ħsara', 'futbol assoċjazzjoni', 'soccer team', 'wara l-ħin żejjed', 'ħin waqfien'];Il-futbol huwa sport tat-timijiet u jintlagħab bejn żewġ timijiet ta' ħdax-il plejer kull wieħed.
activity;['baskitbol', 'ballun basket', 'basketball', 'basketballer estonja', 'klabb tal-baskitbol', 'logħba basketball', 'ċrieki'];Il-baskitbol hu sport li fih żewġ timijiet ta' ħames plejers kull wieħed jippruvaw, skond regoli preċiżi, jiskorjaw billi jixħtu ballun f'ċirku.
activity;['it-tieni gwerra dinjija', 'tieni gwerra dinjija', 'tieni gwerra dinija', 'l-okkupazzjoni nażista', 'okkupazzjoni nażista', 'tieni gwerra dinjija 2'];It-Tieni Gwerra Dinjija kien kunflitt mondjali li involva l-maġġoranza tal-pajjiżi tad-dinja, b'mod speċjali l-pajjiżi l-iktar avvanzati maqsumin f'żewġ alleanzi militari opposti: L-Alleati u l-Qawwiet tal-Assi.
activity;['l-ewwel gwerra dinjija', 'great gwerra', 'gwerra dinjija', 'gwerra dinjija 1', 'gwerra dinjija ewwel', 'gwerra għall end gwerra', 'il-gwerra li ttemm gwerra'];L-Ewwel Gwerra Dinjija kienet gwerra bejn ħafna pajjiżi. għalhekk tissejjaħ gwerra "dinjija".
activity;['edukazzjoni', 'didattika', 'educationist', 'edukati', 'edukattivi', 'edukattivi attività', 'edukatur', 'edukaturi', 'istruzzjoni', 'jedukaw', 'tagħlim'];Dan it-terminu li jista’ jiġi mifhum b’mod differenti skond il-ħsieb ta’ dak li jkun u skond kif nikkunsidraw il-bniedem. il-potenzi tiegħu, għemilu, u l-għanijiet tiegħu.
activity;['atletika', 'sport', 'sports', 'avveniment sportiv', 'avvenimenti sportivi'];L-isport huwa attività li għandu numru ta' regoli jew tradizzjonijiet, magħġuna flimkien mas-sens kbir ta' kompettitività.
activity;['arti marzjali', 'artist marzjali', 'artisti marzjali', 'marzjali-arti', 'marzjali arti'];Arti Marzjali hija dik il forma ta ġlied li għandha mod partikolari ta' kif tiġi prattikata.
activity;['kruċjata', 'kruċjati'];Il-Kruċjati kienu serje ta' bosta kampanji militari—normalment sanzjonati mill-Papat—li seħħew bejn is-Seklu XI u s-Seklu XIII. Oriġinarjament, kienu Gwerrer Sagri Kattoliċi bl-iskop li terġa' tintrebaħ Ġerusalem u l-Art Imqaddsa minn taħt il-ħakma Musulmana, iżda xi wħud kienu indirizzati lejn Ewropew oħra, bħall-Kruċjata Albiġeżjana kontra l-Katari tan-nofsinhar ta' Franza u l-Kruċjati Nordiċi.
activity;['għaxar kmandamenti', 'decalogue'];L-Għaxar Kmandamenti, magħruf ukoll bħala d-Dekalogu, huma sett ta' prinċipji bibliċi relatati mal-etika u l-qima, li għandhom rwol fundamentali fir-reliġjonijiet Abrahamiċi.
activity;['filatelija', 'timbru ġbir', 'filatelisti', 'filateliċi', 'ġbir timbru'];Il-filatelija hija l-istudju tal-bolol tat-taxxa jew tal-bolol postali.
activity;['rivoluzzjoni russa', 'ottubru rivoluzzjoni'];Ir-Rivoluzzjoni Russa tal-1917, ġabet fi tmiemha id-dittatura tal-Kżar u wasslet għall-ħolqien tal-Unjoni Sovjetika.
activity;['arti', 'artistiku produzzjoni', 'artistiku ħolqien', 'artistiċi', 'espressjoni artistika'];L-arti, b'mod ġenerali, tinkludi kwalunkwe attività umana - magħmula b'mod singulari jew inkella kollettiv - li, permezz ta' teknika, kapaċitajiet innati u normi ta' mġiba miksuba mill-istudju u mill-esperjenzi, twassal għal forom kreattivi ta' espressjoni estetika.
activity;['divorzju', 'divorcee', 'divorcement', 'divorzjat', 'divorzji', 'karti tad-divorzju'];Id-Divorzju huwa t-terminazzjoni tal-għaqda matrimonjali, li jħassar id-doveri u responsabbiltajiet legali taż-żwieġ u jħoll l-għaqda taż-żwieġ bejn il-partijiet.
activity;['edukazzjoni', 'didattika', 'educationist', 'edukati', 'edukattivi', 'edukattivi attività', 'edukatur', 'edukaturi', 'istruzzjoni', 'jedukaw', 'tagħlim'];Dan it-terminu li jista’ jiġi mifhum b’mod differenti skond il-ħsieb ta’ dak li jkun u skond kif nikkunsidraw il-bniedem. il-potenzi tiegħu, għemilu, u l-għanijiet tiegħu.
activity;['rivoluzzjoni franċiża', 'ir-rivoluzzjoni franċiża', 'franċiż rivoluzzjoni'];Ir-Rivoluzzjoni Franċiża kienet perjodu ta' diżordni soċjali u politika fl-istorja ta' Franza, li matulu l-istruttura governattiva Franċiża, li qabel kienet taħt forma ta' monarkija assoluta bi privileġġi fewdali għall-aristokrazija u l-kleru Kattoliku, inbidlet radikalment għal forom ibbażati fuq il-prinċipji tal-Illuminiżmu dwar in-nazzjonaliżmu, iċ-ċittadinanza, u drittijiet "naturali".
activity;['gwerer puniċi', 'puniċi gwerra'];Il-Gwerer Puniċi kienu sensiela ta' tliet gwerer miġġielda bejn ir-Rumani u l-belt Feniċja ta' Kartaġni.
activity;['gwerra ċivili amerikana', 'gwerra bejn l-istati', 'istati uniti gwerra ċivili'];Seħħet fl-Istati Uniti mil-1861 sal-1865.
agentive-figure;['eroj', 'eroj nazzjonali', 'eroj tal-gwerra', 'heroines'];L-Eroj huwa personaġġ, raġel jew mara, li ġeneralment jinzerta wkoll il-protagonista f'numru kbir ta' rakkonti.
agentive-figure;['ettore', 'hektór', 'hector'];Fil-mitoloġija Griega Ettore huwa l-ikbar tar-Re Priamu u r-Reġina Ekuba ta' Trojja.
agentive-figure;['sherlock holmes', 'holmes'];Sherlock Holmes huwa l-karattru prinċipali f'sensiela ta' stejjer miktuba minn Arthur Conan Doyle.
agentive-figure;['akille'];Fil-mitoloġija Griega, Akille huwa l-aqwa mill-kumbattenti Griegi waqt il-Gwerra ta' Trojja.
agentive-figure;['enea', 'aeneas'];Enea hu eroj Trojjan, iben il-prinċep Ankise u l-alla mara Afrodite.
agentive-figure;['mafja', 'l-mafja taljana', 'mafiosi', 'mafja taljana', 'sqallija mafja'];Il-Mafja hija organizzazzjoni kriminali terroristika li bdiet fi Sqallija sa mill-bidu tas-seklu 19 u li fl-ewwel nofs tas-seklu għoxrin saret organizzazzjoni internazzjonali.
agentive-figure;['organizzazzjoni dinjija tas-saħħa', 'l-għaqda dinjija tas-saħħa', 'l-organizzazzjoni dinjija tas-saħħa', 'għaqda dinjija tas-saħħa', 'who'];L-Organizzazzjoni Dinjija tas-Saħħa, jew ODS, hija istituzzjoni intergovernattivita fi ħdan il-Ġnus Magħquda.
agentive-figure;['commonwealth tan-nazzjonijiet', 'british commonwealth', 'pajjiżi tal-commonwealth', 'tal-commonwealth tan-nazzjonijiet'];Il-Commonwealth tan-Nazzjonijiet, jew il-Commonwealth, hi organiżżażjoni ta' ħamsa u tletin pajjiż indipendenti, li ħafna minnhom kienu jiffurmaw parti mill-Imperu Ingliż.
agentive-figure;['unjoni ewropea', 'l-unjoni ewropea', '🇪🇺', 'ue', 'e.u', 'ke', 'kee', 'komuni tas-suq', 'komunità ekonomika ewropea', 'komunità ewropea'];L-Unjoni Ewropea hija unjoni politika u ekonomika ta' 27 stat membru li jinsabu prinċipalment fl-Ewropa.
agentive-figure;['ġnus magħquda', 'il-ġnus maqgħuda', 'nazzjonijiet uniti', 'onu', 'ġm', 'ġs', 'u.n', 'in-nazzjonijiet uniti', 'l-organizzazzjoni tan-nazzjonijiet uniti', 'nu', 'tan-nazzjonijiet uniti', 'tan-nu'];Il-Ġnus Magħquda jew l-Organizzazjoni tan-Nazzjonijiet Uniti hija organizzazzjoni internazzjonali li l-għanijiet tagħha huma li tiffaċilita ko-operazzjoni fejn jidħlu liġijiet internazzjonali, sigurtà internazzjonali, żvilupp ekonomiku, progress soċjali, u drittijiet umani.
agentive-figure;['knisja kattolika', 'il-knisja kattolika', 'kattoliċi', 'kattoliċi rumani', 'roman-kattolika', 'roman-kattoliku'];Il-Knisja Kattolika hija l-Knisja Nisranija li tagħraf il-primat tal-awtorità tal-Isqof ta' Ruma, jiġifieri l-Papa, għax dan skont il-fidi Kattolika, huwa s-suċċessur tal-appostlu Pietru fuq il-katedra ta' Ruma.
agentive-figure;['reliġjon', 'twemmin reliġjuż', 'fidi', 'fidi reliġjuża', 'reliġjonijiet', 'reliġjużi twemmin', 'tradizzjoni reliġjuża', 'twemmin'];F'sens wiesa', reliġjon hi mod ta' kif tgħix jew twemmin imsejjes fuq ir-relazzjoni ta' bniedem ma' l-univers, jew ma' alla wieħed jew aktar.
