activity;['futbol'];Aýak Topu
activity;['numizmatika'];Pullary aňtaýan pudak
agentive-physical-object;['haski'];It görnüşi
situation;['infeksion keseller'];patogen biologiki serişdeleriň kabul ediji organizmde ýokaşmagy netijesinde döreýän kesel
temporal-region;['1 iýul'];Sene
temporal-region;['1 ýanwar'];Sene
temporal-region;['2 fewral'];Sene
temporal-region;['1 noýabr'];Sene
temporal-region;['25 dekabr'];Sene
temporal-region;['19 mart'];Sene
temporal-region;['14 aprel'];Sene
temporal-region;['24 oktýabr'];Sene
temporal-region;['12 oktýabr'];Sene
temporal-region;['4 iýul'];Sene
temporal-region;['24 maý'];Sene
temporal-region;['17 sentýabr'];Sene
temporal-region;['1 awgust'];Sene
temporal-region;['14 iýun'];Sene
temporal-region;['29 iýun'];Sene
temporal-region;['29 sentýabr'];Sene
temporal-region;['21 iýun'];Sene
temporal-region;['1 maý'];Sene
temporal-region;['2 mart'];Sene
temporal-region;['29 fewral'];Sene
temporal-region;['23 iýun'];Sene
temporal-region;['6 ýanwar'];Sene
