activity;['naaki góneʼ yéigo daʼahijoogą́ą́ʼ', "naaki gone' yeigo da'hojoogaa'", "naaki goné yéígo' da'hojoogą́ą́", 'naaki goné yéígoʼ daʼhojoogą́ą́', 'naaki góneʼ yéigo daʼhojoogą́ą́ʼ'];Naaki góneʼ yéigo daʼahijoogą́ą́ʼ yę́ędą́ą́ʼ éí Tó Wónaanídi Bilagáana Bikéyahdi dóó Eʼeʼaahjí Tónteel nahósʼáʼdi, daʼahijoogą́ą́ʼ.
activity;['atłʼóóh', 'weaving'];Atłʼóóh
activity;['yas', 'zas'];Yas
activity;['achʼąąʼ adáʼatsʼiʼ', "ach'ąą' adá'ats'i'", 'vaccination'];Bilagáana bizaadjiʼ éí "vaccination" wolyé.
activity;['yiikʼiʼdaʼ hiiznáʼ', "yiik'i'da' hiizná'"];Díí saad Yiikʼiʼdaʼ hiizná éí verb átʼé, bílaʼashdlaʼí ałkʼiʼ jááhgoʼ / ałkʼiʼ hiiniilchééhgoʼ oolyégo oolyé.
activity;['chʼil ahwééh', "ch'il awhééh", 'chʼil awhééh', 'chʼil gohwéhí', 'chʼil gohwééh', 'dééh', 'tea'];Chʼil ahwééh
agentive-figure;['łóóʼ hashkéhéchilí'];Łóóʼ hashkéhéchilí
agentive-figure;['łį́į́ʼ bideeʼłáaʼii'];Łį́į́ʼ Bideeʼłáaʼii éí Bilagáana Bahaneʼ biyiʼ tʼéiyá hólónii naaldlooshii átʼé.
agentive-figure;['nahasdzáán bikáaʼgi kéyah naaznilgo ałhidadiidzooígíí'];Nahasdzáán Bikáaʼgi Kéyah Naaznilgo Ałhidadiidzooígíí biwááshindoon éí 40°44′58″ NHK dóó 73°58′5″ EʼE-gi bił hazʼą́.
agentive-figure;['ééʼ néíshoodí', 'ééʼ neishoodii', "'éé' néíshoodi'", 'catholic church', "éé' néíshoodi'", 'ééʼ néíshoodiʼ'];Bilagáana Bizaadjí éí "Roman Catholic Church" wolyé, áádóó "Catholic Church" ałdóʼ náánáolyé.
agentive-physical-object;['naakaii łizhiní bikéyahdę́ę́ʼ naʼashǫ́ʼii łahgo aníʼdoolníiłii'];Naakaii Łizhiní Bikéyahdę́ę́ʼ naʼashǫ́ʼii łahgo aníʼdoolníiłii éí naʼashǫ́ʼii łahgo aníʼdoolníiłii dah yikahjí atah yisdzoh, áádóó éí Naakaii Łizhiní Bikéyahdi hólǫ́.
agentive-physical-object;['tsintah naʼashǫ́ʼii íiyisígíí'];Tsintah naʼashǫ́ʼii íiyisígíí éí naʼashǫ́ʼii dah yikahjí atah yisdzoh, áádóó éí Ahééháshį́įhdi dóó Hoozdo Hahoodzodi dóó Naakaii Bikéyahdi hólǫ́.
agentive-physical-object;['chʼil bitʼąąh tó'];Chʼil bitʼąąh tó éí Biʼééʼ Łichííʼí Bikéyahdi dóó Tsiiʼyishbizhí Dineʼé Bikéyahdi dóó Náhookǫsjí kéyah dah siʼánígíí bikáaʼgóó hólǫ́.
agentive-physical-object;['tó wónaanídę́ę́ʼ naʼashǫ́ʼii dootłʼizhígíí', 'lacerta agilis'];Tó wónaanídę́ę́ʼ naʼashǫ́ʼii dootłʼizhígíí éí tó wónaanídę́ę́ʼ naʼashǫ́ʼii dah yikahjí atah yisdzoh, áádóó éí Tó Wónaanídi Bilagáana Bikéyahdi dóó Biʼééʼ Łichííʼí Bikéyahdi dóó Bilį́į́ʼ Ńdeiltihii Dineʼé Bikéyahdi dóó Chʼah Diʼilii Bikéyahdi hólǫ́.
agentive-physical-object;['tó wónaanídi bilagáana bikéyahdę́ę́ʼ naʼashǫ́ʼii dootłʼizhígíí'];Tó Wónaanídi Bilagáana Bikéyahdę́ę́ʼ naʼashǫ́ʼii dootłʼizhígíí éí tó wónaanídę́ę́ʼ naʼashǫ́ʼii dah yikahjí atah yisdzoh, áádóó éí Haʼaʼaahjí Tó Wónaanídi Bilagáana Bikéyahdi hólǫ́.
agentive-physical-object;['tó wónaanídę́ę́ʼ daatsohí'];Tó wónaanídę́ę́ʼ daatsohí éí tsídii tsídígíí dah yikahjí atah yisdzoh, áádóó éí Tó Wónaanídę́ę́ʼ Bilagáana Bikéyahdi dóó Ghą́ą́ʼaskʼidii Biłikahii Bikéyahdi dóó Biʼééʼ Łichííʼí Bikéyah dóó Binááʼádaałtsʼózíidi hólǫ́.
agentive-physical-object;['beʼekʼidbąąsdísí bijáád łichíʼígíí'];Beʼekʼidbąąsdísí bijáád łichíʼígíí éí tábąąsdísí dah yikahjí atah yisdzoh, áádóó éí Binááʼádaałtsʼózíidi dóó Tó Wónaanídę́ę́ʼ Bilagáana Bikéyahdi hólǫ́.
agentive-physical-object;['biʼééʼ łichííʼí bikéyahdę́ę́ʼ tłʼohtah biibii', 'anthus pratensis'];Biʼééʼ Łichííʼí Bikéyahdę́ę́ʼ tłʼohtah biibii éí tsídii tsídígíí dah yikahjí atah yisdzoh, áádóó éí Tó Wónaanídę́ę́ʼ Bilagáana Bikéyahdi dóó Biʼééʼ Łichííʼí Bikéyahdi hólǫ́.
agentive-physical-object;['tó wónaanídę́ę́ʼ haltsooítah chʼał yishtłizhígíí'];Tó wónaanídę́ę́ʼ haltsooítah chʼał yishtłizhígíí éí chʼał íiyisígíí dah yikahjí atah yisdzoh, áádóó éí Tó Wónaanídę́ę́ʼ Bilagáana Bikéyahdi dóó Eʼeʼaahjí Biʼééʼ Łichííʼí Bikéyahdi hólǫ́.
agentive-physical-object;['kʼįįshzhíní', 'prunus virginiana', 'didzé dikʼǫ́zhí', 'dzidzé dikʼǫ́zhí'];Kʼįįshzhíní éí Náhookǫsjí kéyah dah siʼánígíí bikáaʼgi sikaad. ndaʼałkaahí dóó ééʼdeetįįhii éí "Prunus virginiana" deiłníigo dayózhí.
agentive-physical-object;['ńdíshchííʼ', 'nídíshchííʼ'];Ńdíshchííʼ éí tsin biʼiil dahólóníjiʼ atah daasdzoh.
agentive-physical-object;['tábąąsdísíłbáí bidaaʼ nineezígíí', 'limnodromus scolopaceus'];Tábąąsdísíłbáí bidaaʼ nineezígíí éí tábąąsdísí dah yikahjí atah yisdzoh, áádóó éí Náhookǫsjí kéyah dah siʼánígíí bikááʼgóó hólǫ́.
agentive-physical-object;['eʼeʼaahdę́ę́ʼ díłdánii', 'colinus virginianus'];Eʼeʼaahdę́ę́ʼ díłdánii éí tązhii dóó naaʼahóóhai dah yikahjí atah yisdzoh, áádóó éí Náhookǫsjí kéyah dah siʼánígíí bikááʼgóó hólǫ́.
agentive-physical-object;['tsʼahtah naalnoodí', 'sceloporus graciosus'];Tsʼahtah naalnoodí éí naʼashǫ́ʼii dah yikahjí atah yisdzoh, áádóó éí Eʼeʼaah dóó Náhookǫsjí kéyah dah siʼánígíí bikááʼgóó hólǫ́.
agentive-physical-object;['hazéí', 'hazéí danilínígíí', 'squirrel'];Naaldlooshii hazéí danilínígíí éí nahasdzáán bikáaʼgi ákwíí shį́į́ ałʼąą ádaatʼé. ndaʼałkaahí dóó ééʼdeetįįhii éí "Sciuridae" deiłníigo dayózhí.
agentive-physical-object;['tsédeeshzha dziłtah chʼiyíítʼogii', 'tyrannus vociferans'];Tsédeeshzha Dziłtah chʼiyíítʼogii éí tsídii tsídígíí dah yikahjí atah yisdzoh, áádóó éí Náhookǫsjí kéyah dah siʼánígíí bikááʼgóó hólǫ́. Tsédeeshzha Dziłtah éí tʼóó ahayóí.
agentive-physical-object;['chʼiyíítʼogii íiyisígíí', 'tyrannus verticalis'];Chʼiyíítʼogii íiyisígíí éí tsídii tsídígíí dah yikahjí atah yisdzoh, áádóó éí Náhookǫsjí kéyah dah siʼánígíí bikááʼgóó hólǫ́.
agentive-physical-object;['haʼaʼaahdę́ę́ʼ chʼiyíítʼogii', 'tyrannus tyrannus'];Haʼaʼaahdę́ę́ʼ chʼiyíítʼogii éí tsídii tsídígíí dah yikahjí atah yisdzoh, áádóó éí Náhookǫsjí kéyah dah siʼánígíí bikááʼgóó hólǫ́.
agentive-physical-object;['chʼiyíítʼogii łibáhígíí', 'tyrannus dominicensis'];Chʼiyíítʼogii łibáhígíí éí tsídii tsídígíí dah yikahjí atah yisdzoh, áádóó éí Gah Bikeeʼ Taah Yíʼáhí dóó Shádiʼááhjí kéyah dah siʼánígíí bikááʼgóó hólǫ́.
agentive-physical-object;['shádiʼááhdę́ę́ʼ náshdóítsoh łikizhígíí', 'panthera onca'];Shádiʼááhjí kéyah dah siʼánígíí dóó Naakaii Bikéyahdę́ę́ʼ náshdóítsoh łikizhígíí éí ndaʼałkaahí dóó ééʼdeetįįhii bikʼehgo "Panthera onca" wolyé, áádóó éí kéyah dah siʼánígíí bikáaʼgi náshdóí daholónígíí tʼáá ałtso yilááh áníłtso.
agentive-physical-object;['naaldeehii', 'animalia'];Naaldeehii éí nahasdzáán tʼáá siʼą́ą́ ńtʼę́ę́ʼ bikáaʼgi dahólǫ́.
agentive-physical-object;['naʼashǫ́ʼii bijáád ádinígíí', 'shádiʼááhdę́ę́ʼ naʼashǫ́ʼii bijáád ádaadinígíí dóó bikʼéí'];Shádiʼááhdę́ę́ʼ naʼashǫ́ʼii bijáád ádaadinígíí dóó bikʼéí éí naʼashǫ́ʼii dah yikahjí atah daasdzoh, áádóó éí Shádiʼááhjí kéyah dah siʼánígíí bikááʼgóó dóó Naakaii Łibáhí Bikéyahdi dóó Haʼaʼaahjí Ásáí Dineʼé Bikéyahdi dóó Shádiʼááhjí Naakaii Łizhiní Bikéyahdi dahólǫ́.
agentive-physical-object;['mósíʼilí', 'mósí ilí'];Mósíʼilí
agentive-physical-object;['béésh bee akʼeʼelchíhí tʼáá bí nitsékeesígíí', "béésh bee ak'e'elchíhí t'áá bí nitsékeesígíí", 'béésh bee akʼeʼelchíhí tʼáá bí ntsékeesígíí', 'béésh nitsikeesí', 'béésh nitsékeesí', 'béésh ntsékeesígíí', 'béésh tʼáá bí nitsékeesígíí', 'computer'];Béésh bee akʼeʼelchíhí tʼáá bí nitsékeesígíí
agentive-physical-object;['haʼaʼaahdę́ę́ʼ chʼał łikizhí dibéłchíʼígíí'];Haʼaʼaahdę́ę́ʼ chʼał łikizhí dibéłchíʼígíí éí chʼał íiyisígíí dah yikahjí atah yisdzoh, áádóó éí Náhookǫs dóó Haʼaʼaahjí kéyah dah siʼánígíí bikááʼgóó hólǫ́.
agentive-physical-object;['haʼaʼaahdę́ę́ʼ tsiiyah wozhii', 'sturnella magna'];Haʼaʼaahdę́ę́ʼ tsiiyah wozhii éí tsídii tsídígíí dah yikahjí atah yisdzoh, áádóó éí kéyah dah siʼánígíí bikááʼgóó hólǫ́.
agentive-physical-object;['tsiiyah wozhii'];Tsiiyah wozhii éí tsídii tsídígíí dah yikahjí atah yisdzoh, áádóó éí Náhookǫsjí kéyah dah siʼánígíí bikááʼgóó hólǫ́.
agentive-physical-object;['łééchąąʼí', 'canis lupus familiaris', "łééchąą'í"];Łééchąąʼí
agentive-physical-object;['chʼosh doo yitʼíinii dláádí dóó ábishjaaʼ', 'chʼosh doo yitʼínii dláádí', 'fungi', 'fungus'];Chʼosh doo yitʼíinii dláádí dóó Ábishjaaʼ éí ndaʼałkaahí dóó ééʼdeetįįhii bikʼehgo "Fungi" dawolyé.
agentive-physical-object;['sęęschʼil', 'chʼil łigaii', 'brassica oleracea var. botrytis'];Sęęschʼil éí chʼil daadání átʼé, áádóó éí chʼil łigaii ádaatʼéhígíí dahyikahjiʼ atah yisdzoh.
agentive-physical-object;['naakaii łizhiní bikéyahdę́ę́ʼ łééchąąʼí ałchiní'];Naakaii Łizhiní Bikéyahdę́ę́ʼ łééchąąʼí ałchiní éí mąʼii dayikahjįʼ atah daasdzoh.
agentive-physical-object;['kʼįįʼ'];Kʼįįʼ éí 250go da ałʼąą átʼé. ndaʼałkaahí dóó ééʼdeetįįhii éí "Rhus" deiłníigo deiyózhí.
agentive-physical-object;['béésh bee akʼeʼelchí áłtsisígíí', 'pc', "béésh bee ak'e'elchí áłtsisígíí", 'béésh bee akʼeʼelchí áłtsʼíísígíí'];Béésh bee akʼeʼelchí áłtsisígíí éí PC wolyé bilagáanakʼehjį.
agentive-physical-object;['chʼil łitsooí díkʼǫ́zhígíí', 'chʼil łitsooí dikʼǫ́zhígíí'];Chʼil łitsooí díkʼǫ́zhígíí
agentive-physical-object;['halgaidę́ę́ʼ dįʼ yázhí', 'tympanuchus pallidicinctus', 'halgaidę́ę́ʼ naaʼahóóhai yázhí'];Halgaidę́ę́ʼ dįʼ yázhí éí tązhii dóó naaʼahóóhai dah yikahjí atah yisdzoh, áádóó éí Náhookǫsjí kéyah dah siʼánígíí bikááʼgóó hólǫ́.
agentive-physical-object;['tiníléí dichʼízhí'];Tiníléí dichʼízhí éí naʼashǫ́ʼii dah yikahjí atah yisdzoh, áádóó éí Kéyah Dah Ndaaʼeełí Łánídi hólǫ́.
agentive-physical-object;['łééchąąłgaii'];Łééchąąłgaii
agentive-physical-object;['akʼah sisíʼí tsin'];Akʼah sisíʼí tsin éí 700 ałʼąą átʼé, áádóó éí Nahatʼeʼiitsoh Bikéyahdi tʼéiyá dahólǫ́.
agentive-physical-object;['tónteel tsídiitsoh bikeeʼ łizhinígíí'];Tónteel tsídiitsoh bikeeʼ łizhinígíí éí tónteel tsídii bínííʼtsohígíí dah yikahjí atah yisdzoh, áádóó éí Náhookǫsjí Kéyah Ałkééʼ Naaznilgo Dah Ndaaʼeełí bibąąhgi dóó Eʼeʼaahjí Tónteel bikááʼgóó hólǫ́.
agentive-physical-object;['nahashchʼidí', 'nahashchʼid'];Náhookǫsjí kéyah dah siʼánígíí bikáaʼgi nahashchʼidí hólónígíí éí "Taxidea taxus" wolyé, ndaʼałkaahí dóó ééʼdeetįįhii bikʼehgo.
agentive-physical-object;['tsédááʼ tsídii bidaaʼ ditání', 'uria lomvia'];Tsédááʼ tsídii bidaaʼ ditání éí tónteel dóó tábąąh tsídii dah yikahjí atah yisdzoh, áádóó éí Eʼeʼaahjí Tónteel bikááʼgóó hólǫ́.
agentive-physical-object;['taʼneeskʼání', 'tʼáneeskʼání', 'cantaloupe', 'cucumis melo', 'daʼneeskʼání', 'muskmelon'];Taʼneeskʼání éí naayízí dóó chʼééhjiyáán dahyikahjįʼ atah yisdzoh. ndaʼałkaahí dóó ééʼdeetįįhii éí "Cucumis melo" deiłníigo dayózhí.
agentive-physical-object;['nahatʼeʼiitsoh bikéyahdę́ę́ʼ tábąąstííntsoh'];Ndaʼałkaahí dóó ééʼdeetįįhiikʼehjí "Neophoca cinerea" wolyéego tábąąstííntsoh éí Shádiʼááh dóó Eʼeʼaahjí Nahatʼeʼiitsoh Bikéyahdi tʼéiyá hólǫ́, áádóó éí tábąąstííntsoh bijaaʼ dahólóníjí atah yisdzoh.
agentive-physical-object;['tábąąh ayááshiłzhiin łibáhígíí', 'cinclus mexicanus'];Tábąąh ayááshiłzhiin łibáhígíí éí tsídii tsídígíí dah yikahjí atah yisdzoh, áádóó éí Náhookǫsjí kéyah dah siʼánígíí bikááʼgóó hólǫ́.
agentive-physical-object;['ginízhiin', 'falco peregrinus'];Ginízhiin éí atsáłbáí dah yikahjí atah yisdzoh, áádóó éí nahasdzáán tʼáá siʼą́ą́ ńtʼę́ę́ʼ bikááʼgóó hólǫ́.
agentive-physical-object;['chąąshtʼezhiitsoh', 'chaashtʼezhiitsoh', 'chaasht’ezhiitsoh'];Chąąshtʼezhiitsoh éí "Daucus carota" wolyéego chʼil bikétłʼóól áʼté.
agentive-physical-object;['télii bijáád noodǫ́zí'];Télii bijáád noodǫ́zí éí Haʼaʼaahjí Naakaii Łizhiní Bikéyahdi tʼéiyá hólǫ́.
agentive-physical-object;['dahtooʼ yinooghałii', 'cistothorus palustris'];Dahtooʼ yinooghałii éí tsídii tsídígíí dah yikahjí atah yisdzoh, áádóó éí Náhookǫsjí kéyah dah siʼánígíí bikááʼgóó hólǫ́. ndaʼałkaahí dóó ééʼdeetįįhii éí "Cistothorus palustris" deiłníigo dayózhí.
agentive-physical-object;['wóónałchídii'];Wóónałchídii éí chéłchaaʼ dah yikahjįʼ atah daazdzoh, áádóó éí nahasdzáán bikáaʼgi 9,300 ánéelą́ą́ʼ ałʼąą ádaatʼé.
agentive-physical-object;['tó wónaanídę́ę́ʼ chʼíshiibeezhii yił ahidaałtʼéhé', 'aegithalidae'];Tó wónaanídę́ę́ʼ chʼíshiibeezhii yił ahidaałtʼéhé éí tsídii tsídígíí dah yikahjí atah daasdzoh, áádóó éí Binááʼádaałtsʼózí dóó Naakaii Dootłʼizhii Bikédaayahdi dahólǫ́. tʼááłáʼí éí Náhookǫsjí kéyah dah siʼánígíí bikááʼgóó yitʼį́.
agentive-physical-object;['ahééháshį́į́hdę́ę́ʼ naalnoodí łikizhígíí'];Ahééháshį́į́hdę́ę́ʼ naalnoodí łikizhígíí éí naʼashǫ́ʼii dah yikahjí atah yisdzoh, áádóó éí Náhookǫs dóó Eʼeʼaahjí kéyah dah siʼánígíí bikááʼgóó hólǫ́.
agentive-physical-object;['chʼosh dilwoʼígíí'];Chʼosh dilwoʼígíí éí nahasdzáán tʼáá siʼą́ą́ ńtʼę́ę́ʼ bikáaʼgi dahólǫ́, áádóó éí naaki dimííltsohgo daatsʼí ałʼąą átʼé. ndaʼałkaahí dóó ééʼdeetįįhii éí "Cicindelinae" deiłníigo deiyózhí.
agentive-physical-object;['jádí bideeʼ yisdizígíí'];Jádí bideeʼ yisdizígíí éí Shádiʼááhjí dóó Eʼeʼaahjí Naakaii Łizhiní Bikéyahdi hólǫ́. ndaʼałkaahí dóó ééʼdeetįįhii éí "Aepyceros melampus" deiłníigo dayózhí.
agentive-physical-object;['táłkááʼtsʼin yaa áhályání'];Táłkááʼtsʼin yaa áhályání éí tónteel dóó tábąąh tsídii dah yikahjí atah yisdzoh, áádóó éí Naakaii Łizhiní Bikéyahdi hólǫ́.
