activity;['corrièr electronic', 'corrier electronic', 'e-mail', 'email'];Lo corrièr electronic, en abreujat corric, designa lo servici de transferiment de messatges mandats per un sistèma de messatjariá electronica via una ret informatica cap a la boita de letras electronica d'un destinatari causit per l'emeteire.
activity;['guèrra de tròia'];La Guèrra de Tròia foguèt, segon la legenda, una guèrra de las armadas aquèas contra la vila de Tròia en Asia Menora, seguissent lo rapte d'Elena d'Esparta per Paris.
activity;['go'];Lo Go es un jòc d'estrategia jugat entre dos jogaires.
activity;['nombre', 'nombre gramatical'];Lo nombre es una caracteristica de la morfologia d’unes mots variablas al respècte de la quantitat o nombre d'eles.
activity;['mandat politic'];Lo mandat politic es la durada al cors de laquala un elegit exercís sa responsabilitat.
activity;['valsa'];La valsa es una dança de salon e una dança tradicionala.
activity;['prefixe dau sistèma internacionau'];Los Prefixes dau Sistèma Internacionau son de prefixes normalizats per utilisar damb las unitats del Sistèma Internacionau d'Unitats.
activity;["batalha d'òmdurman"];La batalha d'Òmdurman se debanèt lo 2 de setembre de 1898 en Sodan e opausèt lei fòrças angloegipcianas dau generau Horatio Kitchener ai tropas dau califa madista Abdallah al-Taaishi.
activity;["batalha d'issos"];La batalha d'Issos es un afrontament armat entre l'armada macedoniana d'Alexandre lo Grand, contra l'Empèri Pèrsa de Dàrius III de Pèrsia, en 333 abans JC. == Precedents == Aprèp lo derrotar del satrapa local a la batalha del Granic, la resisténcia pèrsa desapareguèt en Asia Menora, levat qualques fòcus aliats coma Milet o Alicarnas.
activity;['batalha de maraton'];La batalha de Maraton foguèt una batalha qu'aguèt luòc en 490 avC durant la Premiera Guèrra Medica.
activity;['batalha de teutoborg'];La batalha de Teutoborg, tanben dicha batalha de Teutberg o batalha de la Forèst de Teutoborg, se debanèt en 9 apC entre l'armada romana e una revòuta de pòbles germanics.
activity;['batalha de wagram'];La batalha de Wagram se debanèt lei 5 e 6 de julhet de 1809 dins lo corrent dei guèrras napoleonencas.
activity;['batalha de tannenberg'];La batalha de Tannenberg foguèt una batalha qu'opausèt l'Empèri Rus a l'Empèri Alemand au començament de la Premiera Guèrra Mondiala dau 23 au 30 d'aost de 1914.
activity;['batalha de verdun'];La batalha de Verdun foguèt una batalha dau frònt oèst pendent la Premiera Guèrra Mondiala.
activity;['batalha de gettysburg'];La Batalha de Gettysburg se debanèt dau 1èr au 3 de julhet de 1863 durant la Guèrra Civila Estatsunidenca.
activity;['zòna de convergéncia intertropicala', 'zòna de convergéncia eqüatoriala', 'zòna intertropicala de convergéncia'];La zòna de convergéncia intertropicala, tanben dicha zòna intertropicala de convergéncia ò zòna de convergéncia eqüatoriala, es una centura de pressions bassas enviroutant la Tèrra lòng dei regions eqüatorialas.
activity;['backgammon'];Lo backgammon es un jòc d'azard rasonat practicat per dos jogaires sus un faudau ambé de dats.
activity;['cort metratge', 'corts metratges'];Un cort metratge es un filme de cinèma d'una durada mai corta que la durada classica dels filmes comercials que se veson al cinèma.
activity;["batalha d'okinawa"];La batalha d'Okinawa se debanèt dins lo corrent de la Segonda Guèrra Mondiala dau 1èr d'abriu au 22 de junh de 1945.
activity;['poton', 'punet'];Lo poton es un movement que consistís a tocar una persona amb los seus pòts.
activity;['circ'];Un circ es un espectacle artistic, d'abituda itinerant, que inclosís acrobatas, palhassas, mascs, dombadors d'animals e d'autres artistas.
activity;['tramontana'];La tramontana tanben sonada vent terral o cerç es un vent fòrt e freg que bufa en Lengadòc e que ven del nòrd-oèst, amb lo nòrd dels Pirenèus e lo sud-oèst del Massís Central coma zona d'acceleracion.
