activity;['વચન', 'વ્યાકરણ વચન'];સંખ્યા જણાવતું વ્યાકરણ વર્ગીકરણ
activity;['સંઘર્ષ'];બે અથવા વધુ ઘટકો કે એકમો વચ્ચે પ્રત્યક્ષ અથવા પરોક્ષ વિવાદની સ્થિતિ
activity;['નિસર્ગોપચાર', 'કુદરતી ચિકિત્સા'];વૈકલ્પિક સારવાર વ્યવસ્થા
activity;['આલિંગન', 'ભેટવું'];એકબીજાને ગળે મળવાની ક્રિયા
activity;['બીજું વિશ્વ યુદ્ધ'];સ્પષ્ટતા પાનું
activity;['વ્યવસાય'];રોજગારનો એક પ્રકાર
activity;['સામાજિક નિયંત્રણ'];વ્યક્તિના વર્તન પર સામાજિક કે સાંસ્કૃતિક રીતે મુકાતાં નિયમનો
activity;['અફવા'];અંશત: સાચી અથવા તદ્દન ઉપજાવી કાઢેલી ઘટના વિશે વહેતા મૂકેલા અને કર્ણોપકર્ણ ફેલાતા જતા સમાચાર
activity;['રસીકરણ', 'રોગ અવરોધક રસી ક્રિયા'];રોગ સામે રક્ષણ માટે રસી વહીવટ
activity;['discipline'];Discipline
activity;['સામાજિકીકરણ', 'સમાજિકરણ', 'સમાજિકીકરણ', 'સામાજિકરણ', 'સમાજીકરણ', 'સામાજીકરણ'];વ્યક્તિને સામાજિક બનાવતી પ્રક્રિયા જે વ્યક્તિના જન્મથી શરૂ થઈ મૃત્યુપર્યંત ચાલે છે
activity;['ટપાલટિકિટ અદ્યયન', 'ટપાલટિકિટ સંગ્રહ'];ટપાલટિકિટ, ટપાલસેવાના ઈતિહાસ સંબંધિત અભ્યાસ
activity;['ક્રાંતિ', 'વિપ્લવ'];પ્રણાલિકાગત પુરાણી વ્યવસ્થાનો નાશ અને નવી વ્યવસ્થા માટેનું એકાએક પરિવર્તન
activity;['ફ્રાન્સની ક્રાંતિ', 'ફ્રાન્સની રાજ્યક્રાંતિ', 'ફ્રેન્ચ ક્રાંતિ', 'ફ્રાન્સની ક્રાંન્તિ', 'ફ્રેન્ચ રેવોલ્યુશન'];૧૭૮૯થી ૧૭૯૮ દરમિયાન ફ્રાન્સમાં રાજાશાહી વિરુદ્ધ થયેલી રાજકીય અને સામાજિક ક્રાંતિ
activity;['યુદ્ધ'];સાર્વભૌમ રાષ્ટ્રો વચ્ચે મોટાભાગે રાજકીય હેતુ માટે વિશાળ ફલક પર ખેલાતો સામાન્ય રીતે સશસ્ત્ર સંઘર્ષ
activity;['discipline'];Discipline
activity;['મેઘ', 'વરસાદ', 'વરસાત'];વરસાદનુ રૌદ્ર સ્વરૂપ
agentive-figure;['મુક્તિ ફૌજ', 'ધ સાલ્વેશન આર્મી', 'મુક્તિ સેના'];ખ્રિસ્તી સમાજસેવી સંસ્થા
agentive-figure;['રાજ્ય', 'સાર્વભૌમિત રાજ્ય'];એક રાજ્યવ્યવસ્થા હેઠળ સંકળાયેલ સમાજ
agentive-figure;['સંયુક્ત રાષ્ટ્રસંઘ', 'યુ. એન.', 'યુનાઈટેડ નેશન્સ', 'સંયુક્ત રાષ્ટ્રો'];વૈશ્વિક આંતરરાષ્ટ્રીય સંગઠન
agentive-figure;['fire brigade'];Fire brigade
agentive-figure;['હિંદુ ધર્મ', 'હિંદૂ ધર્મ', 'હિન્દુ ધર્મ'];ધર્મ
agentive-figure;['પોલીસ'];પોલીસ વહીવટ
agentive-physical-object;['રખેવાળી કરનાર કૂતરો'];સ્પષ્ટતા પાનું
agentive-physical-object;['પ્રાણી', 'પશુ'];બહુકોષીય શરીરો ધરાવતા સજીવોનું જગત
