abstract-region;['iltéarmach', 'polynomial', 'feidhm polynomial', 'léiriú polynomial', 'multinomial', 'polynomial multivariate', 'polynomials'];Slonn ailgéabrach ina bhfuil cuid mhaith téarmaí suimithe le chéile nó dealaithe óna chéile.
abstract-region;['teorainn', 'cnuasphointe', 'pointe teorann', 'pointe de charnadh', 'teorainn a chur le pointe'];Sa mhatamaitic, luach a ndruideann athróg leis.
abstract-region;['scálach', 'scálach fisiceach'];Sa mhatamaitic is an fhisic, aon airí fisiciúil is féidir a scríobh mar uimhir réadach, le méid ach gan treo, cosúil le mais, am nó teocht.
activity;['cultúr', 'beathú', 'saothrán', 'tógáil', 'cultúr baictéarach', 'gcultúr íon'];Sa bhitheolaíocht, pobal miocrorgánach nó ceall, díthiomsaithe ó fhíochán, a choinnítear go saorga is a fhástar i meán cothaitheach trí dheighilt neamhghnéasach.
activity;['rugbaí', 'rugbai', 'rugar', 'peile rugbaí', 'rugbaí peile', 'rugger'];Is saghas spóirt é rugbaí a fhorbraíodh in áiteanna éagsúla i Sasana.
activity;['snáthaidpholladh', 'acupuncture', 'stylostixis'];Modh ársa Síneach chun pian a mhúchadh, cóir leighis ar ghalair áirithe is ea snáthaidpholladh.
activity;['ríomhphost', 'post leictreonach', 'r-phost', 'phost idirlín', 'r-phoist', 'ríomhphoist'];Is éard is ríomhphost ann ná seirbhís a chuirtear ar fáil thar an Idirlíon.
activity;['foilsitheoireacht deisce', 'clóghrafaíocht digiteach'];Is é atá i gceist le foilsitheoireacht deisce ná ullmhú cló le micriríomhaire nó ríomhaire pearsanta leis na bogearraí cuí, an téacs cumtha is eagraithe de réir na líne, na léaráidí cruthaithe is eagraithe, na leathanaigh leagtha amach, na fleiscíní curtha isteach, agus an comhfhadú cinntithe.
activity;['modhnú', 'modhnaithe', 'modhnú digiteach', 'modulator'];Sa bhfisic, tugtar modhnú ar chur i bhfeidhm athruithe rialta ar chúlra éigin, léas cáithníní nó radaíocht de ghnáth, go minic chun eolas a iompar trí mheán an léis.
activity;['éirí amach na dtuathánach', 'éirí amach breataine', 'éirí amach peasant ar'];Tharla Éirí Amach na dTuathánach i Sasana sa bhliain 1381.
activity;['gó', 'go', 'gó-bordcluiche', 'dul cluiche'];Bordchluiche straitéiseach beirte is ea gó a thosaigh sa tSean-Sín sa tréimhse 2000 RC go 200 RC. Tá an-ghnaoi ar an gcluiche seo ar fud na hÁise. sa tSeapáin agus sa tSín go háirithe.
activity;['cúis dlí', 'urghaire', 'cás dlí', 'cás', 'tagra', 'agra dlí', 'agra', 'lawsuit', 'caingean', 'cúis', 'agairt', 'causa', 'chúis', 'cás cúirte', 'cúiseach a lua', 'cúisíocht', 'dlíthithe', 'díospóid dhlíthiúil', 'gcás sibhialta', 'gcóras chúis', 'lawsuit sibhialta', 'lawsuits', 'oireann dlí', 'réamhthrialach'];Is éard is urghaire ann ná ordú cúirte a éilíonn ort rud éigin ar leith a chur i gcrích nó staonadh ó rud éigin ar leith a chur i gcrích nó a chleachtadh.
activity;['tomaghrafaíocht', 'tomagrafaíocht', 'tomography'];Íomháú nó déanamh íomhánna trasghearrthacha, den chuid is mó i leith na colainne daonna i gcúrsai míochaine.
