abstract-quality;['identitèèt', 'identiteit'];Dit artikel is gesjreve in 't Norbiks.
activity;['e-mail', 'e-pos'];Dit artikel is gesjreve in 't Mestreechs.
activity;['kruusweeg', 'kruuswaeg', 'kruuswieëg', 'kruutswaeg', 'sjtasie'];Dit artikel is gesjreve in 't Valkebergs.
activity;['triktraksjpèl', 'backgammon', 'triktraksjpeel', 'triktraksjpel', 'triktrakspeel', 'triktrakspel'];Dit artikel is gesjreve in 't Norbiks.
activity;['vörmsel', 'vormsel'];Dit artikel is gesjreve in 't Valkebergs.
activity;['damme', 'damsjpeel', 'damsjpel', 'damsjpèl', 'damspeel', 'damspel', 'damspeul'];Dit artikel is gesjreve in 't Mofers.
activity;['kemunie', 'kemune'];Dit artikel is gesjreve in 't Mestreechs.
activity;['chrisma'];Dit artikel is gesjreve in 't Norbiks.
activity;['vastelaovend', 'vastelaovend in nederlands limburg', 'karnaval', 'karneval', 'karneval in nederlands limburg', 'karneval in nederlands limbörg', 'karneval in nederlandsj limburg', 'karneval in nederlandsj limbörg', 'vastelaovendj', 'vastelaovendj in nederlands limburg', 'vastelaovendj in nederlands limbörg', 'vastelaovendj in nederlandsj limburg', 'vastelaovendj in nederlandsj limbörg', 'vasteloavend', 'vasteloavendj', 'vastenaovend'];Dit artikel is gesjreve in 't Valkebergs.
activity;['voetbal', 'foebbel', 'foebel', 'foesbal', 'foetbal', 'foetbalklub', 'sjotte', 'vootbal'];Dit artikel is gesjreve in 't Mestreechs.
activity;['film', 'cinema', 'films'];Dit artikel is gesjreve in 't Nuts.
activity;['sjaaksjpèl', 'sjaak', 'sjaaksjpeel', 'sjaaksjpel', 'sjaakspeel', 'sjaakspel', 'sjaakspeul', 'sjake', 'sjaoke'];Dit artikel is gesjreve in 't Norbiks.
activity;['sjeigele', 'sjaere', 'ketsje', 'kiele', 'kiskasse'];Dit artikel is gesjreve in 'n ónbekènd dialek.
activity;['computersjpel', 'computersjpeel', 'computerspeel', 'computerspel', 'computerspäölsterke', 'kómpjoetersjpeel', 'kómpjoetersjpel', 'kómpjoeterspeel', 'kómpjoeterspel'];Dit artikel is gesjreve in 't Heëlesj.
activity;['waterpolo'];Dit artikel is gesjreve in 't Kemps.
activity;['bordsjpèl', 'bordsjpel', 'bordsjpeel', 'bordspeel', 'bordspel', 'bordspeul'];Dit artikel is gesjreve in 't Norbiks.
activity;['cricket'];Dit artikel is gesjreve in 't Mestreechs.
activity;['kaartsjpel', 'kaarte', 'kaartsjpeel', 'kaartspeel', 'kaartspel', 'kaartspeul', 'kaatsjpel'];Dit artikel is gesjreve in 't Valkebergs.
activity;['tennis'];Dit artikel is gesjreve in 't Mestreechs.
activity;['veldjslaag', 'vaeldsjlaag', 'veldjsjlaag', 'veldsjlaag', 'veldslaag'];Dit artikel is gesjreve in 't Mofers.
activity;['referendum', 'rifferendum', 'volksraodpleging'];'n Referendum, of volksraodpleging kènt versjillende vorme aannumme.
activity;['geslechsverkièr', 'copulaasje', 'copulatie', 'coïtus', 'gesjlachsgemeinsjap', 'gesjlachsverkeer', 'gesjlachsverkiear', 'gesjlachsverkieër', 'gesjlachsverkièr', 'gesjlachsverkjèr', 'gesjlechsgemeinsjap', 'gesjlechsverkeer', 'gesjlechsverkiear', 'gesjlechsverkieër', 'gesjlechsverkièr', 'gesjlechsverkjèr', 'geslachsgemeinsjap', 'geslachsverkeer', 'geslachsverkiear', 'geslachsverkier', 'geslachsverkieër', 'geslachsverkièr', 'geslachsverkjèr', 'geslechsgemeinsjap', 'geslechsverkeer', 'geslechsverkiear', 'geslechsverkieër', 'geslechsverkjèr', 'kopulaasje'];Dit artikel is gesjreve in 't Sint-Joasters.
activity;['voukstèlling', 'census', 'volkstèlling'];Dit artikel is gesjreve in 't Mofers.
activity;['musical'];Dit artikel is gesjreve in 't Remunjs.
activity;['soap', 'soapserie'];Dit artikel is in mierder Limburgse dialekte gesjreve.
activity;['sitcom'];Dit artikel is gesjreve in 't Mestreechs.
activity;['judo'];Dit artikel is gesjreve in 't Mestreechs.
activity;['sjpreukske', 'sprookje', 'sjprookje', 'spreukske'];Dit artikel is gesjreve in 't Valkebergs.
activity;['staotsgreep', 'coup', "coup d'état", 'coup d’état', 'poetsj', 'putsch', 'pótsj', 'sjtaatsgreep', 'sjtaotsgreep', 'staatsgreep'];Dit artikel is gesjreve in 't Mofers.
activity;["rock-'n-roll", "rock 'n roll"];Dit artikel is gesjreve in 't Mestreechs.
activity;['bridge'];Dit artikel is gesjreve in 't Mestreechs.
activity;['burgeroorlog', 'burgeraorlog', 'burgerkreeg', 'burgerkrieg', 'burgeroearlog', 'burgeroerlog', 'börgeraorlog', 'börgerkreeg', 'börgerkrieg', 'börgerkrèèg', 'börgeroearlog', 'börgeroorlog'];Dit artikel is gesjreve in 't Klummesj.
activity;['twiede wereldoorlog', 'tjwedde waereldoorlog', 'twieëde waereldoerlog', 'twiède waereldoorlog', 'world war ii', 'tsweide weltkreeg', 'tweede waereldkrieg', 'tweede waereldoorlog', 'tweede wereldoorlog', 'tweide waereldaorlog', 'tweëde waereldaorlog', 'tweëde waereldoarlog', 'twiede waeltkreeg', 'twiede waeltkrèèg', 'twiede waereldaorlog', 'twiede waereldkreeg', 'twiede waereldoorlog', 'twiede weltkreeg', 'twiede weltoorlog', 'twieden wereldoorlog', 'twieëde waereldkrieg', 'twieëde waereldoorlog', 'twieëde weltkreeg', 'twieëde weltkrieg', 'twieëde weltkrig', 'twieëde wereldoorlog', 'twieëde werreldoorlog', 'twieëde weëreldoerlog', 'twieëdje waereldjkrieg', 'twieëdje waereldkrieg', 'twieëdje weltkrieg', 'twieëdje werreldjoerlog', 'twieëdje werreldkrieg', 'twieëdje werreldoorlog', 'twiède waereldaorlog', 'twièdje werreldkrieg', 'wo ll'];Dit artikel is in mierder Limburgse dialekte gesjreve.
