language;['ungherais', 'ungheréś'];Langua
language;['tedèsch', 'tedesch', 'tedásch', 'tedésc'];Langua
locative-role;['fiuränza', 'firenze', 'firänz', 'firèins', 'firèinsa', 'firèinz', 'firèinza', 'firénse'];Cumòn italièn
locative-role;['piśa', 'pisa'];Cumòn italièn
locative-role;['pèdva', 'padova', 'padva', 'pâdva'];Cumòn italièn
locative-role;['zêna', 'genua', 'gènua', 'génua', 'śènva'];Cumòn italièn
locative-role;['milàn', 'milan', 'milano', 'milàṅ', 'milân'];Cumòn italièn
political-geographic-object;['fiuränza', 'firenze', 'firänz', 'firèins', 'firèinsa', 'firèinz', 'firèinza', 'firénse'];Cumòn italièn
political-geographic-object;['piśa', 'pisa'];Cumòn italièn
political-geographic-object;['pèdva', 'padova', 'padva', 'pâdva'];Cumòn italièn
political-geographic-object;['zêna', 'genua', 'gènua', 'génua', 'śènva'];Cumòn italièn
political-geographic-object;['råmma', 'ròma', 'róma'];Cumòn italièn
political-geographic-object;['milàn', 'milan', 'milano', 'milàṅ', 'milân'];Cumòn italièn
