abstract-region;['onírúiyepúpọ̀', 'oníyeọ̀rọ̀púpọ̀', 'oníyèọ̀rọ̀púpọ̀', 'polynomial'];Nínú mathimatiki, onírúiyepúpọ̀ kan je ìgbékalẹ̀ọ̀rọ̀ kan tó ní ìgún adópin tó jẹ́ dídá pẹ̀lú àwọn ayípadà àti àwọn olùsọdipúpọ̀, nípa lílo àwọn ìmúṣe ìròpọ̀, ìyọkúrò, ìsọdipúpọ̀, àti àwọn nọ́mbà odidi agbènọ́mbàga aláìjẹ́ olòdì.
activity;['ìbò'];Ìbò ni a lè pè ní ìlànà kan tí ọ̀gọ̀rọ̀ àwọn ènìyàn gbà fìmọ̀ ṣọ̀kan, fọwọ́sowọ́pọ̀, kí wọ́n sì fi ẹnu kò lápapọ̀ láti yan ẹnìkan yálà ọmọdé ni tàbi àgbàlgba sípò kan kí ó lè máa ṣojú wọn ní ipò àṣẹ tàbí ìgbìmọ̀ tí wọ́n torí rẹ̀ yàán.Nínú ètò ìjọba àwa-arawa, oríṣiríṣi ọ̀bà ni a lè gbà dìbò láti yan ẹnikẹ́ni tí a bá fẹ́ yàn sípò.
activity;['bọ́ọ̀lù-ẹlẹ́sẹ̀', 'football', 'association football'];Boolu-elese
activity;['orin hip hop', 'hip-hop', 'hip hop music', 'orin rap'];Orin hip hop je eka orin odeoni.
activity;['bọ́ọ̀lù-alápẹ̀rẹ̀', 'basketball'];Bọ́ọ̀lù-alápẹ̀rẹ̀ tabi básíkẹ́tbọlù ni ere-idaraya ẹlẹgbẹ́, ti ero ibe ni lati ju boolu sinu awon alapere gegebi awon ilana re se la sile.
activity;['tẹ́nìs', 'lawn tennis', 'tenis', 'tennis'];Tẹ́nìs je a ere idaraya kan to le sele larin awon atayo meji tabi lari egbe meji ti won ni atayo mejimeji.
activity;['àwọn ogun napoleon', 'napoleonic wars', 'ogun napoleon'];OGUN NAPOLEON
activity;['rock and roll'];Rock and roll
activity;['ìdìbòyàn', 'election'];Ìdìbòyàn ni igbese ipinnu sise olofin nipa eyi ti onibugbe n yan enikan si ibise igboro.
activity;['ogun abẹ́lé'];Ogun abẹ́lé ni ogun tó bá ṣẹlẹ̀ láàrin àwọn ẹgbẹ́ ológun ọ̀tọ̀ọ̀tọ̀ méjì tí wọ́n jẹ́ ará orílẹ̀-èdè kan náà, tàbí, nígbà míràn, láàrin àwọn orílẹ̀-èdè méjì tí wọ́n jẹ́ dídá láti orílẹ̀-èdè tẹ́lẹ̀ kan.
activity;['ogun àgbáyé ẹlẹ́ẹ̀kejì', 'ogun agbaye eleekeji', 'ogun agbaye elekeji', 'ogun agbaye keji', 'ogun àgbáyé kejì', 'second world war', 'world war ii'];Ogun Àgbáyé Ẹlẹ́ẹ̀kejì tabi Ogun Agbaye Keji je ija awon ile-ise ologun ileaye ti ogunlogo awon orile-ede kopa ninu re ti won pin ra won si apa meji:Awon Onigbeja ati Awon Atoja.
activity;['ogun àgbáyé kìíní', 'ogun agbaye kiini', 'world war i'];ÌJÀ OGUN ÀGBAYÉ KÌÍNÍ Láti ọjọ́ ti aláyé ti dáyé ni àwọn ìwọ̀ búburú bí i: jàgídíjàgan, wàhálà.
activity;['ogun pẹlopónéssè', 'peloponnesian war'];Àdàkọ:Campaignbox Peloponnesian War
activity;['ogun àgbáyé'];Ogun àgbáyé ni a mo si ogun to kan ogunlogo awon orile-ede alagbara lagbaye, to si sele ni opo awon orílẹ̀ ati opolopo odun, to si fa iparun pupo.
activity;['ogun gulf pẹ́rsíà', 'gulf war', 'persian gulf war'];Persian Gulf War
activity;['fàájì', 'entertainment', 'fáàjì'];Àwon Yorùbá jé eni tí ó féràn fáàjì dárá dara.
activity;['ọjà pàṣípàrọ̀'];Ọjà Pàṣípàrọ̀ jẹ́ ètò ṣíṣe pàṣípàrọ̀ ohun-ìní tàbí iṣẹ́ láàárín ènìyàn méjì láyé àtijó nígbà tí wọn kò ì tíì ṣẹ̀dá owó fún káràkátà ṣíṣe.
activity;['ìṣẹlẹ́yàmẹ̀yà', 'racism'];Ìṣẹlẹ́yàmẹ̀yà is usually defined as views, practices and actions reflecting the belief that humanity is divided into distinct biological groups called races and that members of a certain race share certain attributes which make that group as a whole less desirable, more desirable, inferior or superior.
activity;['fọ́tòyíyà', 'photography'];Fọ́tòyíyà ni iseona, sayensi ati ise dida aworan nipa sise akopamo itanmole tabi itanka oninagberingberin miran, boya pelu bi onina nipa lilo olufura aworan tabi bi ologun nipa lilo eroja to kanra si imole bi filmu foto.
activity;['tíátà', 'síátà', 'theatre'];Tíátà jẹ́ ọ̀rọ̀ tí ó wáyé lati inú èdè Gíríìkì tí o túmọ̀ sí ibì ìwòran ó sì tún ní ẹ̀ka bí eré ìtàgé tí ó túnmọ̀ sí pé, nígbàtí ènìyàn kan tàbí jù bẹ́ẹ̀ bá kó ara wọn jọ ní àkókò kan tábì sí ìbìkan láti dá àwọn ènìyàn lárayá.
activity;['òfin mẹ́wàá'];Àwọn Ọ̀fin Mẹ́wàá jẹ́ àkòjọ àwọn òfin mẹ́wàá ìwùwà tí Bíbélì sọ pé Ọlọ́run fún Mose lórí Òkè Sinai nínú pátákó òkúta méjí.
activity;['ọnà', 'iṣẹ́ ọnà'];Isẹ́ọnà
activity;['ààrẹ ilẹ̀ orílẹ̀-èdè amẹ́ríkà', 'president of the united states', 'president of the united states of america', 'ààrẹ ilẹ̀ àwọn ìpínlẹ̀ aṣọ̀kan amẹ́ríkà'];Aare ile Orile-ede Amerika ni olori orile-ede ati olori ijoba orile-ede Amerika.
activity;['ìjídìde fránsì', 'french revolution'];The French Revolution was a period of radical social and political upheaval in French and European history.
activity;['spẹ́ktróskópì', 'spectroscopy'];Spẹ́ktróskópì ni iwadi ibase larin ohun-elo ati okun-inu titanka.
activity;['ogun', 'war'];Ogun Ẹkú dédé àsìkò yìí ẹ̀yin ọmọ ogun.
activity;['òjò'];Òjò
agentive-figure;['ilẹ̀ ọbalúayé jẹ́mánì', 'german empire'];Ile Obaluaye Jemani
agentive-figure;['àgbájọ', 'organization'];Àgbájọ'je itosile awujo ti won unfe ohun kanna, sakoso ise ara won, ti won si ni ipaala to pin won niya kuro ni ayika won.
agentive-figure;['àjọṣepọ̀', 'federation', 'orílẹ̀-èdè ìjọba àpapọ̀', 'ìjọbapọ̀'];Ìjọbapọ̀ tabi Orílẹ̀-èdè ìjọba àpapọ̀ tabi orile-ede apapo ni iru ijoba ibiti awon opo orile-ede ti darapo sokan lati ni ijoba kan soso larin ara won.
agentive-figure;['world health organization', 'àjọ ìlera àgbáyé', 'who'];Àjọ Ìlera Àgbáyé jẹ́ àjọ Àgbájọ àwọn Orílẹ̀-èdè Aṣòkan tí wọ́n dá sílẹ̀ fún ètò ìlera gbogbo àgbáyé.
agentive-figure;['àjọ ètò owó káríayé', 'international monetary fund'];Àjọ Ètò Owó Káríayé je agbajo kariaye to n mojuto sistemu inawo lagbaye nipa titele awon ipinu makroekonomi awon orile-ede omo egbe re, agaga awon ipinu to nipa lori osuwon pasiparo owo ati ibamu awon isanwo.
agentive-figure;['unicef', "united nations international children's emergency fund", "united nations children's fund"];UNICEF ni ede geesi duro fun United Nations Children's Fund.
agentive-figure;['unesco'];UNESCO to duro fun United Nations Educational, Scientific and Cultural Organization ni ede Geesi
agentive-figure;['àjọni àwọn orílẹ̀-èdè alómìnira', 'commonwealth of independent states'];Àjọni àwọn Orílẹ̀-èdè Alómìnira (Rọ́síà: Содружество Независимых Государств, СНГ, tr.
