activity;['އީރާން އިރާޤު ހަނގުރާމަ'];އީރާން އިރާޤު ހަނގުރާމަ އަކީ ސެޕްޓެމްބަރު 1980 ން ފެށިގެން އޮގަސްޓް 1988 އަށް އީރާން އާއި އިރާޤު އާއި ދެމެދު ކުރެވުނު ހަނގުރާމަ އެކެވެ.
activity;['ރާޒުވާ', 'ރާޒުވާ\u200e'];ރާޒުވާ އަކީ ބުއްދީގެ ކުޅިވަރެކެވެ.
activity;['އަފެރިސިސް'];އަފެރިސިސް ނުވަތަ އަކީ ހަދިޔާކުރެވުނު ލެއިން ވަކި ބައެއް ނެގުން ނުވަތަ ވަކިކުރުމެވެ.
activity;['ބަޣާވާތް'];ބަޣާވާތަކީ، ގާނޫނާ ހިލާފަށް ސަރުކާރު ބަދަލުކުރުމަށް މަސައްކަތް ކުރުމެވެ.
activity;['ގަލްފު ހަނގުރާމަ'];ގަލްފު ހަނގުރާމަ އަކީ އިރާޤާއި އެކުވެރި ދައުލަތްތައް ނުވަތަ އދ.
activity;['ފީލްޑް ހޮކީ'];ފީލްޑް ހޮކީ އަކީ އިންޑިޔާގެ ޤައުމީ ކުޅިވަރެވެ.
activity;['ފިތްނެގުން', 'ފިތްނެގުން\u200e'];ފިތް ނެގުން އަކީ އޮޕަރޭޝަން ކޮށްގެން ފިތް ނެގުމެވެ.
activity;['ޓޮންސިލް ނެގުން', 'ޓޮންސިލް ނެގުން\u200e'];ޓޮންސިލް ނެގުން އަކީ އޮޕަރޭޝަން ކޮށްގެން ދުޅަވެ ހަލާކުވެފައިވާ ޓޮންސިލް ނެގުމެވެ.
activity;['ހުންކޮށި ނެގުން', 'ހުންކޮށި ނެގުން\u200e'];ހުންކޮށި ނެގުން އަކީ އޮޕަރޭޝަން ކޮށްގެން ހުންކޮށި ފަޅައި، ހަށިގަނޑުން ވަކިކޮށް ނެގުމެވެ.
activity;['އެޕެންޑިކްސް ނެގުން'];އެޕެންޑިކްސް ނެގުން އަކީ އޮޕަރޭޝަން ކޮށްގެން އެޕެންޑިކްސް ނެގުމެވެ.
activity;['ހޮނޑުލުން'];ހޮނޑުލުން އަކީ މައިދާ ގައި ހުރި ތަކެތި އަނގައިގެ ޒަރީޢާއިން ބޭރުކޮށްލުން ނުވަތަ ބޭރުވުމެވެ.
