activity;['mpira'];Maseŵera a mpira, omwe amadziwikanso ngati mpira ndi masewera a masewera omwe amasewera pakati pa magulu awiri a osewera khumi ndi limodzi omwe ali ndi mpira wozungulira.
activity;['kugonana'];Kugonana makamaka kuika ndi kukankhira kwa mbolo, nthawi zambiri pamene imakhazikika, kulowa mukazi chifukwa chogonana, kubereka, kapena onse.
agentive-figure;['european union', '🇪🇺'];European Union ndi mgwirizano wa mayiko 28 ku Ulaya, unayamba mu 1957 monga European Economic Community.
agentive-physical-object;['zomera'];Zomera
agentive-physical-object;['chinangwa', 'manihot esculenta'];Chinangwa
agentive-physical-object;['hellebore', 'helleborus'];Kawirikawiri amadziwika kuti hellebores mtundu wa Eurasian Helleborus uli ndi mitundu pafupifupi 20 ya zomera zoumba zoumba kapena zobiriwira mumtundu wa Ranunculaceae, momwe umatchulira mtundu wa Helleboreae.
agentive-physical-object;['bonongwe', 'amaranthus spinosus'];Bonongwe
agentive-physical-object;['pongamia pinnata'];Pongamia pinnata zomera Asia.
agentive-physical-object;['nimu', 'azadirachta indica'];Nimu
agentive-physical-object;['gorilla'];Gorilla ndi anyani odyetsa omwe amakhala m'nkhalango zapakati pa Africa.
agentive-physical-object;['ndya', 'melia azedarach'];Ndya
agentive-physical-object;['ndya', 'melia azedarach'];Ndya
agentive-physical-object;['nandalo', 'cajanus cajan'];Nandalo
biological-object;['nkhope'];Nkhope ili kutsogolo kwa mutu wa nyama yomwe ili ndi ziwalo zitatu za mutu, mphuno, ndi pakamwa, ndipo kudzera mwa ziweto zomwe zimayankhula zambiri za mtima wawo.
ecological-collective;['zomera'];Zomera
geographical-object;['borneo'];Borneo lomwe limapezeka ku Asia.
geographical-object;['mtsinje wa mackenzie', 'mackenzie'];Mtsinje wa Mackenzie ndi mtsinje wa ku Canada.
geographical-object;['mtsinje wa congo'];Mtsinje wa Congo ndi mtsinje wa ku Democratic Republic of the Congo.
geographical-object;['mtsinje wa rhine'];Mtsinje wa Rhine ndi mtsinje wa ku Germany.
geographical-object;['mtsinje wa mississippi'];Mtsinje wa Mississippi ndi mtsinje wa ku United States.
geographical-object;['mtsinje wa amazon'];Mtsinje wa Amazon ndi mtsinje wa ku Brazil, Peru, Columbia ndi Ecuador.
geographical-object;['rio grande'];Rio Grande ndi mtsinje wa ku United States.
geographical-object;['mtsinje wa yukon'];Mtsinje wa Yukon ndi mtsinje wa ku Canada ndi United States.
geographical-object;['mtsinje wa saint lawrence'];Mtsinje wa Saint Lawrence ndi mtsinje wa ku Canada ndi United States.
geographical-object;['mtsinje wa columbia'];Mtsinje wa Columbia ndi mtsinje wa ku United States.
geographical-object;['mtsinje wa colorado'];Mtsinje wa Colorado ndi mtsinje wa ku United States ndi Mexico.
geographical-object;['mtsinje wa ohio'];Mtsinje wa Ohio ndi mtsinje wa ku United States.
geographical-object;['mtsinje wa volga'];Mtsinje wa Volga ndi mtsinje wa ku Russia.
geographical-object;['mtsinje wa orinoco'];Mtsinje wa Orinoco ndi mtsinje wa ku Venezuela.
geographical-object;['mtsinje wa paraná', 'paraná'];Mtsinje wa Paraná ndi mtsinje wa ku Brazil, Paraguay ndi Argentina.
geographical-object;['mtsinje wa zambezi', 'zambezi'];Mtsinje wa Zambezi ndi mtsinje wa ku Zambia, Angola, Mozambique, Namibia, Malaŵi ndi Botswana.
geographical-object;['mtsinje wa niger', 'niger'];Mtsinje wa Niger ndi mtsinje wa ku Nigeria.
geographical-object;['mtsinje wa ganges'];Mtsinje wa Ganges ndi mtsinje wa ku India ndi Bangladesh.
geographical-object;['mtsinje wa indus'];Mtsinje wa Indus ndi mtsinje wa ku Pakistan.
geographical-object;['mtsinje wa murray'];Mtsinje wa Murray ndi mtsinje wa ku Australia.
geographical-object;['mtsinje wa danube'];Mtsinje wa Danube ndi mtsinje wa ku Germany, Austria, Slovakia, Hungary, Croatia, Serbia, Romania, Bulgaria, Moldova ndi Ukraine.
geographical-object;['mtsinje wa missouri'];Mtsinje wa Missouri ndi mtsinje wa ku United States.
geographical-object;['mtsinje wa yangtze'];Mtsinje wa Yangtze ndi mtsinje wa ku China.
