activity;['ʻōnaehanan'];ʻO ʻŌnaehana he hana ʻike kiʻi ʻia e hoʻolaʻa i nā ʻike e kamaʻilio ai i nā manaʻo, nā moʻolelo, nā manaʻo, nā manaʻo, nā ʻoluʻolu a me nā lewa e nā ʻano hoʻoneʻe a i kūkulu ʻia i nā kiʻi me nā manaʻo ʻē aʻe ʻē aʻe.
activity;['hula'];ʻO ke Hula kahi pepa hulahula Polenekia i mālama ʻia me ka mele a i ʻole mele.
activity;['hoʻonaʻauao'];Hoʻonaʻauao 'ke kaʻina hana o ke aʻo ʻana, a i ʻole ka loaʻa ʻana o ʻike, mākaukau, kumu kūpono, hilinaʻi, ʻano maʻamau.
activity;['ʻoihana'];ʻoihana ʻo ia ka hana e hana ai i kekahi kanaka a i ʻole ke kālā ʻana ma ka hana ʻana a kūʻai mai a kūʻai aku paha huahana.
activity;['pāheona'];Pāheona — he mea a kūlohelohe o kanaka ʻaʻano i ka hana ʻana i nā mea ʻike kiʻi a hoʻokō paha, ka hōʻike ʻana i ka mea kākau
activity;['hoʻonaʻauao'];Hoʻonaʻauao 'ke kaʻina hana o ke aʻo ʻana, a i ʻole ka loaʻa ʻana o ʻike, mākaukau, kumu kūpono, hilinaʻi, ʻano maʻamau.
agentive-figure;['panakō'];E panakō i a kālā hui hoʻohana i kela mea waihona mai ka lehulehu a hana noi waihona.
agentive-figure;['moku‘āina', 'lāhui'];He wahi ka Mokuʻāina me ka launaʻana muīawāha saōsanaʻmō ua pīmaūanaʻmai hoʻohōkālani wai hamahauala.
agentive-figure;['ʻunionlelo ʻeulopa'];Nā ʻUnionlelo ʻEulopa ua mea kahi hui kālai'āina a me ka hoʻokele waiwai o ka 27 mau lālā i loaʻa i loko o ʻEulopa.
agentive-figure;['hoʻomana mohameka'];Aia ʻelima kūkulu o ka hoʻomana Mohameka: Hōʻike "ʻAʻohe akua koe Ke Akua . ʻo Mohameka ka ʻelele a Ke Akua." Pule Hapaʻumi Hoʻopōloli i ka mahina o Lamakana Huakaʻi i MekaUa manaʻoʻiʻo ka hoʻomana Mohameka i: Ke Akua Kāna ʻānela Kāna puke Kāna ʻelele Ka lā hope loa Ka hopena == External Links == cennet - islami directory Islam blog http://www.islamhouse.comTranslated by a non-Hawaiian speaker. may need correction.
agentive-figure;['don quijote de la mancha'];ʻO Don Quijote de la Mancha kahi puke i kākau ʻia e ka Paniolo Miguel de Cervantes Saavedra.
